,loannumber,loanamount,totaldue,termdays
8a858f975c4582c4015c4a3c945e2599,4,20000,24500,30
8a858f9d5668e3f1015669939de927dd,9,40000,48000,60
8a858fa154e2912f0154ee239b0857f0,7,30000,34500,30
8a858fa85bd87d41015bd887ed650718,4,20000,24500,30
8a858fab5cd5e1a7015cd8d0bbc25cf2,2,10000,13000,30
8a858fb557330de10157375c12ec1bff,6,30000,34500,30
8a858fbd5cd6054a015cd7dd84da3b90,2,10000,13000,30
8a858fc55b2548dd015b2e9cd6857beb,4,20000,24500,30
8a858fcf5591c5cf0155a14b0343250a,6,10000,13000,30
8a858fd55c45ba15015c46be3e0d33f3,3,10000,13000,30
8a858fda59db0b130159db44c2b93226,7,30000,34500,30
8a858fe45cd62cbf015cd9dffd3b70ac,2,10000,11500,15
8a858ff15a8fa5b0015a9324780b35fd,4,10000,13000,30
8a85886f543912e301544f65621c2e9f,7,20000,24500,30
8a8588dc536a141301538365df9251b8,10,40000,48000,60
8a85896653e2e18b0153effd7a871a0e,12,30000,34500,30
8a8589d754be350e0154c873af647457,7,20000,24500,30
8a858e025ab3a6c2015ab74cfa5c4431,8,20000,24500,30
8a858e0b5cfa2028015d034211a96a52,2,10000,13000,30
8a858e135c78e673015c79070e9a0d98,2,10000,13000,30
8a858e235bd971a4015bd9797df9031a,4,20000,24500,30
8a858e2d597cf6250159829e6e483c19,9,30000,34500,30
8a85881053bc33670153c0ff6d6a38b9,11,40000,44000,30
8a85886f54517ee0015462760ec345fc,11,40000,44000,30
8a8589045384bd8301539b3e362a79e8,14,40000,44000,30
8a8589595384a853015395639a276821,2,10000,11500,15
8a8589a453bc422d0153c87530bf4e94,14,40000,44000,30
8a8589d754a05c0a0154a91416107984,13,25000,28750,30
8a858e035693e02901569d043ad712d8,7,20000,24500,30
8a858e0b5cfa2028015cfd224a806b9a,2,10000,13000,30
8a858e105bd92644015bd9db3a0f3be2,3,10000,13000,30
8a858e17562dc227015630cfffe743b5,13,40000,48000,60
8a858e2b5853023201585e93b6372b51,12,30000,34500,30
8a858e35589c0ac00158afe810434232,9,20000,24500,30
8a858e3a54e33702015525824932748f,6,20000,24500,30
8a858e475c1c2ea7015c20659af8484a,4,20000,24500,30
8a858e4f58b9f0b40158c11270fc019f,6,20000,24500,30
8a858e585beda464015bede9cc1023b2,3,10000,13000,30
8a858e615c832be8015c861ad8156b95,2,10000,13000,30
8a858e69566ae5b8015674eb114d02a7,8,20000,24500,30
8a858e6c5c88d145015c894de5001cce,2,10000,13000,30
8a858e6f5668e01701567fb07dcc076c,10,25000,27500,30
8a858e79568ec7de01568f358c252096,7,20000,24500,30
8a858e8a5c1c14b8015c1d9847f24af8,3,10000,11500,15
8a858e94580afa79015829ebf4d974d1,12,30000,34500,30
8a858ea55b58f026015b5c07521824eb,4,10000,13000,30
8a858eaf5b617c94015b61aa95c124b3,4,20000,24500,30
8a858ec358dc5c130158ea2c46c124be,9,40000,48000,60
8a858ed1594a282f015963c795622574,9,30000,34500,30
8a858edc554f009d015557f60de97583,10,40000,48000,60
8a858ee45b39aa80015b3a963a7e6d35,2,10000,13000,30
8a858eea5d1d99d3015d21a1ab3c17ff,2,10000,13000,30
8a858ef45be99ccb015bec641b5203ce,3,10000,13000,30
8a858f005a04ae6e015a0635dd524947,4,20000,24500,30
8a858f065b1fe50a015b236489d57fb6,7,30000,34500,30
8a858f0d58a18ebc0158b4c0607f4bfc,8,10000,13000,30
8a858f185b42f6f1015b4304bd7a0bfa,4,20000,24500,30
8a858f255cb1710a015cb4f868d27b0d,2,10000,13000,30
8a858f2a5b3f2121015b4203882746ad,4,20000,22250,15
8a858f305c8dd672015c97fcd16d5846,2,10000,13000,30
8a858f3e57e2cfcf0157e66df8327b91,6,10000,11500,15
8a858f545c887b44015c8c85008b06de,2,10000,11500,15
8a858f5f5b39bb0c015b3aa87eb81282,8,30000,34500,30
8a858f665c2142a0015c23cc8b1308f3,2,10000,11500,15
8a858f675d368592015d36a43c44153c,2,10000,11500,15
8a858f7d5578012a01557ba429787a5f,10,10000,13000,30
8a858f7e5c886ca9015c89471cef5b44,2,10000,13000,30
8a858f8b5b630942015b6387bae751b2,4,20000,24500,30
8a858f97594ab63d01594b8df02243c0,9,30000,34500,30
8a858f9d5bd44001015bd492e919247f,3,20000,24500,30
8a858fa3552ae1120155486928255fc1,6,10000,13000,30
8a858fa85bf7d621015bf7d690b9006e,3,10000,13000,30
8a858faf5c5ec14b015c5efb738127a6,2,10000,13000,30
8a858fb75cf4b2bd015cf5d2df3e489b,2,10000,11500,15
8a858fc55b2548dd015b2bce81b84c30,3,10000,13000,30
8a858fd05bfd7d3c015c0be492e56e29,5,30000,33999.9,30
8a858fc959bc56c80159caf763b468fb,2,10000,13000,30
8a858fd3552c756201554b67d6fb4234,12,40000,44000,30
8a858fe55511cbce01551dc42a7b745c,10,40000,48000,60
8a858ff554e290e10154ec69186153cc,15,40000,44000,30
8a85883353e2e4e40153ea9a790f4934,10,30000,34500,30
8a8588f35438fe1201543d4927a77644,4,30000,34500,30
8a8588fd53f1099e0153f9f8e4062cf3,2,10000,13000,30
8a8589595384a8530153977b118e725e,10,40000,44000,30
8a8589ac53a4303e0153a8d2389f2bc2,15,20000,24500,30
8a858e005c2154c2015c2f5f6aac6594,3,10000,13000,30
8a858e085ca0b5e8015ca0baedb30280,3,10000,11500,15
8a858e175a3d3d78015a3e14a81844a2,9,30000,34500,30
8a858e2857e2df4c0157e37e90222d88,5,20000,22250,15
8a858e35589c0ac00158ac0e5c0839b7,3,10000,13000,30
8a858e4456ced8470156d73452f85335,23,60000,62700,30
8a858e525cac859d015cb01e91ec2236,2,10000,11500,15
8a858e625c8d993a015c922feb223e68,3,10000,13000,30
8a858e6f5cd5e874015ce59e237864a2,2,10000,13000,30
8a858e785c8d9167015c980c019936fd,2,10000,13000,30
8a858e875cfa37f5015cfcea6f7e3b36,2,10000,11500,15
8a858e8d56b784480156c22f1aac38f2,9,40000,44000,30
8a858e965b5e1b91015b608e62345989,4,15000,18375,30
8a858ea75b1fd476015b214391781ed7,6,20000,24500,30
8a858eb554d4ccaf0154df9262ec4376,14,40000,44000,30
8a858ebc572e1e3a0157486799c971bf,8,30000,34500,30
8a858eda552adcc201552ebf8deb74ce,2,10000,11500,15
8a858edc5c7e7da5015c7ea42f010ac2,2,10000,13000,30
8a858ee454da1cbd0154dce7be67210f,11,40000,44000,30
8a858eea5a232d51015a249796171e39,2,10000,13000,30
8a858ef55a46c7c8015a47574114741c,4,10000,13000,30
8a858f0656b7820c0156bb8b83c8142a,11,40000,44000,30
8a858f085b494826015b577599db521e,5,10000,11500,15
8a858f0f5bfd79d2015c01cde70242be,3,10000,11500,15
8a858f265c1c393e015c20a051d858b0,4,20000,24500,30
8a858f365668e439015672f9c5c80aa0,2,10000,13000,30
8a858f3d5bfc954e015bfca997410d79,2,10000,13000,30
8a858f445cef446f015cf26e763c3504,2,10000,13000,30
8a858f545908094b0159122a4ef57509,7,10000,13000,30
8a858f595d1387e8015d15041f5b7897,2,10000,13000,30
8a858f665c2142a0015c2bdbe404659a,5,20000,24500,30
8a858e395cb1d4d9015cbf8640086398,2,10000,11500,15
8a858e585693982b01569cbb3e6048da,8,15000,18375,30
8a858e6059e0a7080159e991a6103010,5,20000,24500,30
8a858e6956939bac0156a275c3354a1d,9,20000,24500,30
8a858e6c5c88d145015c97f3ff1724b0,2,10000,11500,15
8a858e785a53f8a6015a561b1aaf1610,6,20000,24500,30
8a858e885b68546c015b8024c36b040d,4,15000,16687.5,15
8a858e905bf2fa58015bf4376b7b60a3,3,10000,13000,30
8a858e9b562dc748015630536c752aa4,12,30000,34500,30
8a858eaa5b14b9b2015b14d353090d00,3,10000,11500,15
8a858eb456e0b9490156e5ea6bd860e9,9,30000,34500,30
8a858eba5c5a3035015c5d5787ab750c,2,10000,13000,30
8a858ec35a428dcc015a4310c12f3679,9,30000,39000,60
8a858ec65cc6352b015cc9e42b441adf,2,10000,13000,30
8a858ed1594a282f0159645dd0d84491,4,10000,13000,30
8a858edc5c7e7da5015c7f9b70d72be9,2,10000,13000,30
8a858edf55ca17ba0155d87b4f525cf9,4,10000,11500,15
8a858ee45b8c041c015b8f54f49030ed,4,20000,24500,30
8a858ef258d4a48b0158dac227745fc0,3,10000,11500,15
8a858f0455d9feaf0155e4344e847fc6,6,30000,39000,60
8a858f105a4ed440015a50ce2f89452f,2,10000,13000,30
8a858f1e5add5268015add9d7df911cb,6,20000,24500,30
8a858f2b5998268e01599c8bf5897815,5,20000,24500,30
8a858f2e5cd09481015cd133e1ed3ab9,2,10000,13000,30
8a858f335cd0c78e015cd10d78b316c0,2,10000,11500,15
8a858f375b493337015b4db76b0752cd,4,15000,18375,30
8a858f4156939c3c0156947603fa4861,2,10000,13000,30
8a858f4a584475fb015848bc78d532a6,7,20000,24500,30
8a858f535908095c015911ce6c8a76bb,5,20000,24500,30
8a858f5e5cb23c77015cbff5e90f24da,2,10000,13000,30
8a858f665c2142a0015c31b5bb7910ca,3,10000,13000,30
8a858f7a5ca22d3c015ca365189858f2,2,10000,13000,30
8a858f8659db725c0159dcf1d4bd6f04,10,30000,34500,30
8a858f8d5b81700a015b817cfacf0c55,3,10000,11500,15
8a858f965c6950da015c7a34bb072e98,2,10000,13000,30
8a858f975c4582c4015c58df29937df8,3,10000,13000,30
8a858fa257d8223c0157de93b03e51bb,8,30000,34500,30
8a858faf5679a83801568eafc30a030b,5,20000,24500,30
8a858fbd5cd6054a015cd8f040ff5129,2,10000,13000,30
8a858fc559d611d40159d702990b0a8d,4,20000,22250,15
8a858fc75cd62882015ce3af160470f5,2,10000,13000,30
8a858fcf5b39c3ba015b39e4d0742417,3,10000,13000,30
8a858fd75bc96a6f015bcbabca4a7b4d,4,20000,22250,15
8a858fde56eb02280156fb85a2521990,3,10000,13000,30
8a858fed5a3d7bb7015a3e2536153564,4,20000,24500,30
8a858ffc5aa39049015aa41ffcef5d1c,5,20000,24500,30
8a858eda552adcc2015549077686473b,10,20000,23000,30
8a858ee85c7da7c5015c7e197b7d3b74,2,10000,13000,30
8a858ef85cf9e152015d04fcfbc31f17,2,10000,11500,15
8a858f055b15b8d3015b164758eb3a24,5,20000,24500,30
8a858f0c5cc68025015cc982465e7781,2,10000,13000,30
8a858f105b433879015b43452276104f,5,20000,24500,30
8a858f1c5ca1e2f9015ca1f18d750635,3,10000,13000,30
8a858f2b5bf35819015bf711567b0f1c,3,20000,24500,30
8a858f30551130db015512599f923f5a,8,10000,11500,15
8a858f335c8d9723015c9afe6a2552cc,2,10000,11000,15
8a858f375b493337015b4a7a04286bac,3,10000,13000,30
8a858f3e589c406101589f9f803e439a,7,30000,34500,30
8a858f4e5ca72981015cabaa28101a39,2,10000,13000,30
8a858f6057e2dba50157ee0cb3c55da4,9,10000,12250,30
8a858f665c45930d015c549074f912f5,2,10000,13000,30
8a858f735c161bda015c164752961cc9,3,10000,13000,30
8a858f7c5be8dc45015be94efc9a520c,3,10000,13000,30
8a858f8d56e0c3a70156e7e736735594,9,20000,24500,30
8a858f935760a618015772352d175492,2,10000,13000,30
8a858f975c4582c4015c4ec6fafe741d,3,10000,11500,15
8a858f9d5668e3f10156767e9a0f0188,13,50000,57000.5,90
8a858fa45bd95e9a015be26937475887,2,10000,13000,30
8a858fb65b2020b2015b23c6042023b2,7,30000,34500,30
8a858fc45c21da6f015c2792e305241e,3,10000,11500,15
8a858fc959cbd1500159cf7081f02d60,9,20000,24500,30
8a858fd05c7d6f76015c7d9f35f82450,2,10000,13000,30
8a858fd85b685607015b75bab2977053,4,20000,24500,30
8a858fe45cd62cbf015cd8b70993392b,2,10000,13000,30
8a858fec5ceec886015cef1100012e1e,2,10000,13000,30
8a858ff8582fcb8601583657888a1223,9,10000,13000,30
8a858ffd5c8d343d015c984714ba1a4b,3,10000,13000,30
8a8588235375c27f01537f6d1ad53cff,10,40000,44000,30
8a8588c2546bf75901547b05ad85198b,8,20000,24500,30
8a8588f5542eb0d401543413be2b3f9b,13,20000,22000,30
8a85893d53f104eb015409e83f5b166a,5,20000,24500,30
8a85896653e0641c0153e12a41c550c3,13,50000,57500,90
8a8589f853f100fb0153f85f57326137,9,40000,44000,30
8a858e035a187786015a18af59052988,4,10000,13000,30
8a858e0f5577f57901557ccf46ce3b55,4,10000,11500,15
8a858e135cb22031015cbafc76964ebd,2,10000,13000,30
8a858e2155defefd0155f06f2faa2841,2,10000,13000,30
8a858e275c7ea5ec015c81c3b05f7394,2,10000,13000,30
8a858e35589c0ac00158b03707026295,12,30000,34500,30
8a858e445cd56553015cdf10636203ff,2,10000,11500,15
8a858e535bab293b015bae68dbc4622d,4,10000,11125,15
8a858e5b5bd99460015be170e2465d99,2,10000,11500,15
8a858e695d1e075c015d2ffe8d7d6371,2,10000,13000,30
8a858e6f5cd5e874015ce8ea0b996796,2,10000,11500,15
8a858f6f5b3f095b015b3fb8a8e7099f,4,20000,22250,15
8a858f7e5c886ca9015c88ff68964932,2,10000,13000,30
8a858f8e5c5f46fc015c636d21887a8e,2,10000,13000,30
8a858f975c4582c4015c54619e9b7e2b,3,20000,24500,30
8a858fa5552add5d01554ea9435f677d,8,40000,48000,60
8a858fab5cd5e1a7015cd8dccafc5f05,2,10000,13000,30
8a858faf56b7821c0156d0cd1d693775,10,40000,44000,30
8a858fd3552c756201552d26fb26068d,10,30000,34500,30
8a858fda56562f8f0156646c526f10f3,12,30000,34500,30
8a858fe758dc437a0158f28361af1598,7,30000,34500,30
8a858ffd5c8d343d015c93f62b893259,2,10000,13000,30
8a1eb5ba49a682300149c3c068b806c7,9,30000,39000,60
8a858899538ddb8e01539483a5c32d6a,17,50000,52500,30
8a85892854be331a0154c901e52e390a,12,40000,44000,30
8a8589a7545186b101546251628c4dee,15,35000,38500,30
8a858e0a5668e69c01567edcd2bc2bf8,6,20000,21500,15
8a858e105c1c09c8015c1ff8c6666669,3,10000,13000,30
8a858e195b90e512015b90f0a8f005d6,2,10000,11500,15
8a858e245c214660015c216f62010d6e,2,10000,13000,30
8a858e315cf48957015cf86e12995947,2,10000,13000,30
8a858e3d570f30bb01571e88fc45384b,7,15000,18375,30
8a858e495cef1ef1015cf3a804e535d7,2,10000,11500,15
8a858e585693982b01569801e038172f,9,30000,34500,30
8a858e5b5ca767e1015ca810b22e2d3e,2,10000,13000,30
8a858e645755e62201575e72c8b77fd5,18,50000,52500,30
8a858e6a5cc6b1aa015cca236b471ea6,2,10000,11500,15
8a858e6f5cd5e874015ce9b5593941a5,2,10000,13000,30
8a858e785c8d9167015c9341c238485a,2,10000,13000,30
8a858e7d5b591490015b5c04c76a11fe,4,10000,11125,15
8a858e875c63d395015c723492986f7a,2,10000,13000,30
8a858e9156e137c60156ff22fcad444c,14,40000,44000,30
8a858e945bfdb9e7015bfe5bac2124e2,2,10000,13000,30
8a858e9d5b2465bb015b24743be909c3,6,30000,34500,30
8a858ea35d0cdd1c015d0d2b2d4f2888,2,10000,13000,30
8a858eaf570f3a0a01571816732a3ae5,6,30000,39000,60
8a858eba5c884d2a015c8bea59385157,3,20000,24500,30
8a858ec555f82a230155f92ff37d0b31,12,50000,52500,30
8a858ed45bc9a645015bc9d3ef6f1184,4,20000,24500,30
8a858eda552adcc20155538395171da2,10,40000,48000,60
8a858ee05bcdea36015bcdffdd2e0a33,3,10000,13000,30
8a858ee758b4c54a0158d3914a3840b8,7,10000,13000,30
8a858ef45bcf0c76015bcf1a864d0462,7,30000,34500,30
8a858f01589b6f8e01589bf33ffc492f,5,10000,11500,15
8a858e785c8d9167015c95a0bee46469,2,10000,13000,30
8a858e8e5ca1f1a8015ca61b2fca6f31,3,10000,13000,30
8a858e985ccb51e8015ccb62ac37072a,3,10000,11500,15
8a858ea75b1fd476015b205480bd6adc,4,10000,13000,30
8a858eaf5b617c94015b6194555e10a2,2,10000,13000,30
8a858eba5591bf2801559684235d225f,6,10000,11125,15
8a858ece5862630201586465cc5f32eb,17,50000,52500,30
8a858edb5a70bfe0015a760bb8e321a1,6,30000,34500,30
8a858ee0560bc0770156222d2ade524c,5,20000,24500,30
8a858ee65be8d42d015beb69b0bc72aa,2,10000,13000,30
8a858ef25c8393f8015c83e086201108,2,10000,13000,30
8a858ef85cf9e152015d00323c5f540e,2,10000,13000,30
8a858f0455d9feaf0155e4f43181412f,8,30000,34500,30
8a858f1b5a601b5a015a609f5b984127,5,30000,34500,30
8a858f24584470a0015850703b290278,6,10000,13000,30
8a858f305c8dd672015c92b0711a3333,2,10000,11500,15
8a858f335c8d9723015c92c676494cd9,2,10000,11500,15
8a858f365c83961c015c8712fd380b89,2,10000,13000,30
8a858f475bceed0d015bd01e3dcf6d95,4,20000,24500,30
8a858f4d59f551120159f86e27d740bd,8,30000,34500,30
8a858f5b5a4d538e015a501ba52552ea,6,30000,39000,60
8a858f6f5b3f095b015b40f2cd163744,6,20000,22250,15
8a858f735c7cfc3c015c7d63275c4511,3,10000,11500,15
8a858f7d5a53db95015a5a093673725a,5,20000,22250,15
8a858f965a60fcd2015a61557a7f4325,6,10000,11125,15
8a858f97594ab63d0159654a74ff2b9c,5,20000,24500,30
8a858fa154e2912f0154fd34e31275c1,15,40000,44000,30
8a858fa45bd95e9a015be40e410c1ad4,3,10000,13000,30
8a858fab5b9105dc015ba13ec2a57a0a,4,20000,24500,30
8a858faf5a28ca05015a2952bc3f2e86,5,20000,24500,30
8a858fb95b5d059d015b5d11da5d1013,7,30000,34500,30
8a858fc55b00e79e015b022a1350012b,2,10000,13000,30
8a858fd05bfd7d3c015c0c5d3e482a95,2,10000,13000,30
8a858fd75bc96a6f015bcd5861d93185,3,10000,13000,30
8a858fde56eb02280156eb911f1e3872,8,30000,39000,60
8a858fe7568ed7420156920bff565cc7,2,10000,13000,30
8a858fea5b391cd7015b393b0fa72a93,6,20000,24500,30
8a858ff25c8250c1015c8290987c2be5,3,10000,11500,15
8a858fff5a28d297015a2bc47db84f33,3,10000,13000,30
8a858f0656b7820c0156c3a11ccf195f,2,10000,13000,30
8a858f0f5bfd79d2015c008a8cba6830,2,10000,13000,30
8a858f1955b1c4df0155ce9b2e35046b,2,10000,13000,30
8a858f2756cec0a30156e00f8a36011f,8,20000,24500,30
8a858f305c8dd672015c96fb28632be3,2,10000,13000,30
8a858f375b493337015b56fbe1c0738e,3,10000,13000,30
8a858f475c7ea023015c7f69842720ee,2,10000,13000,30
8a858f625d611181015d648a6bed41c8,2,10000,11500,15
8a858f6d5bfcd8a2015bfcf70b4213bc,4,20000,22250,15
8a858f78550ba1040155110cdacd015f,6,20000,22250,15
8a858f9158aff6a30158b4c1f2b60833,4,10000,13000,30
8a858f975c4582c4015c4c1136fc47fa,3,10000,13000,30
8a858fa154e2912f0154f16a80f32556,7,30000,34500,30
8a858fa3552ae11201552fce5df04e1a,12,40000,44000,30
8a858fa95c695f85015c6beb3279647b,3,10000,11500,15
8a858fad5ccb633e015ccbeb05ae2d2c,2,10000,11500,15
8a858fb45583686f01558c5f9c364ac1,8,20000,24500,30
8a858fc25baeeeff015baf446e843009,4,20000,24500,30
8a858fcb5ca240f7015ca5f72d8c6357,2,10000,13000,30
8a858fd3552c7562015559cb371f4c8c,13,30000,39000,60
8a858fdc5c118fd3015c11a211e108b7,3,20000,24500,30
8a858fea5cc644ae015cca478da95f5d,2,10000,13000,30
8a858ffc5baffa85015bb24ddafb60a9,3,10000,13000,30
8a5cfa8345d40fb80145dc328532397a,6,10000,11000,30
8a858899538ddb8e01539eccc3c375fe,13,40000,48000,60
8a8589045384bd83015399ab579042b9,2,10000,13000,30
8a8589d754a05c0a0154a48518666580,3,10000,13000,30
8a858e045b495c30015b497a0e1d0e09,6,20000,24500,30
8a858e0b5d1d8104015d1da5234b0e90,2,10000,13000,30
8a858e225a28c713015a2ce31a9e0dc8,6,15000,16125,15
8a858e2d5aebef07015aec2e96e372c8,8,20000,23000,30
8a858e36590808e301592ae6ca1a0f3b,8,30000,34500,30
8a858e445d31e47a015d3213da101e6e,2,10000,11500,15
8a858e4b5cb1e4d7015cbb9cbacf67e3,2,10000,13000,30
8a858e5856b7840c0156c298b5d35422,19,50000,55000,60
8a858e615c832be8015c86c6e7481967,2,10000,11500,15
8a858e69566ae5b801566c40bb294259,13,50000,52500,30
8a858e6d5b252065015b2acdc061657c,4,10000,13000,30
8a858e705cb15527015cbf20a8da20aa,2,10000,13000,30
8a858ea4582fcdc80158338316a258e3,10,30000,34500,30
8a858eac5c451942015c54fdbff96c8b,2,10000,13000,30
8a858eba5b681df4015b75ab13016a89,4,15000,18375,30
8a858fd55577e87601558336f0793396,9,40000,44000,30
8a858fd95c878bfe015c87b75e8f1fc3,3,10000,13000,30
8a858fe45cd62cbf015ce93a8a26355d,2,10000,11500,15
8a858fe8586deed301586e7c59052897,2,10000,13000,30
8a858ff25a6a19ee015a6abff5ed659c,4,10000,13000,30
8a858ffc5852f33d015857ef84051d76,8,30000,34500,30
8a1a32fc49b632520149c3b8fdf85139,8,20000,24500,30
8a8588bf54c8eab60154c9226d7917e7,5,20000,24500,30
8a8588f853b1b2d40153bd9536925edb,9,30000,34500,30
8a85893d53f104eb015400808d86752b,5,10000,13000,30
8a85896653e2e18b0153f0c200dd62c6,2,10000,13000,30
8a8589a75438621601543ab52054150c,11,40000,48000,60
8a858e005577f1ba015578147fc50f0c,13,50000,57500,90
8a858e045cd5b1d6015cdb5446b34af8,2,10000,13000,30
8a858e105bd92644015be699d91214f3,5,20000,24500,30
8a858e1e5b1fc4ad015b1fc9fd66028a,5,20000,24500,30
8a858e245c214660015c307d07003faf,3,10000,11500,15
8a858e395cb1d4d9015cc006b54025a9,2,10000,13000,30
8a858e495d1e235c015d2218c8ef60b2,2,10000,11500,15
8a858e5555780ea001557e4e09383b96,8,30000,34500,30
8a858e5f5d0e9ac2015d114f3fb57058,2,10000,13000,30
8a858e665b8729fe015b8996f6f14ebd,6,20000,22250,15
8a858e6a5bfd4b54015c01d5bc6855c7,2,10000,13000,30
8a858e8d56adbdae0156b437814d071b,2,10000,13000,30
8a858ea45b35639b015b3712616e2d5f,4,20000,24500,30
8a858eb35ad7c9c7015adaff46eb1fcb,3,10000,13000,30
8a858ec45577f83e01557e2434a2109f,9,40000,44000,30
8a858ec95afc0922015afcf961164042,6,20000,24500,30
8a858ee25b34d796015b37d2907d394d,4,20000,24500,30
8a858ee65be8d42d015bec21e37e1f59,2,10000,13000,30
8a858ef255c55fd60155d8c4b6db454f,2,10000,13000,30
8a858efb54ccb4820154cd9bf5382fba,12,10000,11500,30
8a858f045556eaa4015558e0c68b60cc,10,30000,34500,30
8a858f0a56ffda56015709b8507a0abb,6,20000,24500,30
8a858f1f5799c85e015799fe3282172c,7,30000,39000,60
8a858f265c1c393e015c20379a9341b7,3,10000,13000,30
8a858f295c8d307f015c9e91e5212689,3,10000,11500,15
8a858f2e5876d7d00158775e060838ba,6,20000,24500,30
8a858f335c8d9723015c9bc0a13037d0,2,10000,13000,30
8a858f435aa9712e015aa9e8e9735ca6,8,30000,34500,30
8a858f4c5bb597f6015bc37ca2495d1e,3,10000,13000,30
8a858f5659bc0eea0159c9e3ddee1d5f,5,15000,18375,30
8a858f5b5bee1b11015bf192ffb44553,3,10000,13000,30
8a858f5f5a3d03ab015a3ebc0fd0071d,6,20000,24500,30
8a858f665c45930d015c490f9e137383,2,10000,13000,30
8a8588dd54be35520154c05cbe9759e5,16,20000,20500,15
8a85893d53e2e2f30153ea96bf9d09ca,16,40000,44000,30
8a858966538deb19015395ac1d4f416f,12,30000,33000,30
8a8589a453bc422d0153c97956cb020d,9,10000,10750,15
8a858e005c2154c2015c2f54b7935fe5,3,10000,13000,30
8a858e035693e02901569504a7cd4a8f,11,40000,48000,60
8a858e0a5668e69c0156831b8a43116f,9,40000,44000,30
8a858e1158dc4d830158f8829c7929a1,8,20000,24500,30
8a858e2155defefd0155ed6d112c6b55,10,30000,34500,30
8a858e275c7ea5ec015c81b78d406c50,2,10000,13000,30
8a858e345bd96da8015be3d7c0894a31,4,20000,24500,30
8a858e41579fc64b0157a8140dfb465e,15,50000,52500,30
8a858e51584a1fc701584a20d4560048,9,30000,34500,30
8a858e5c56f98bad0156fec9e9326a62,7,20000,24500,30
8a858e685c217d36015c34a57d886783,2,10000,13000,30
8a858e6d58b0cc520158c326f17f257d,11,40000,44000,30
8a858e785c8d9167015c9c4faa701884,2,10000,13000,30
8a858e885b68546c015b7238f22027ba,6,20000,24500,30
8a858e8d56b784480156d7d32d347963,2,10000,13000,30
8a858e9b560bbd6301560bd6568f0312,9,30000,34500,30
8a858ea35d2d2f62015d2e77719b60be,2,10000,13000,30
8a858eab5cf9c4c8015cfaeeb936440f,2,10000,13000,30
8a858eb75c21a2b9015c24d4d3203a06,3,10000,13000,30
8a858ebc5b48cbd0015b48cd84ac03ba,4,20000,24500,30
8a858ece5b0142e3015b0f3accb86c5d,6,20000,24500,30
8a858eda5c8863ff015c97c9d3a9122a,2,10000,13000,30
8a858edf5c69a538015c6a1a35b11a71,2,10000,13000,30
8a858ee55c830000015c873225d318ba,2,10000,13000,30
8a858ee75a6156c0015a635f394a5f79,7,30000,34500,30
8a858ef7597cf4c501597e2416f907aa,8,40000,44000,30
8a858f055c831d5b015c87192bf35ab2,2,10000,13000,30
8a858f2d5853901a01585805b6e47e3d,8,30000,34500,30
8a858f305c8dd672015c9b7a60f96231,3,10000,13000,30
8a858f375b493337015b551f74831441,3,10000,13000,30
8a858f415ba54724015ba5a9cabc39a7,3,10000,11500,15
8a858f4958721a8c0158741a961b2fc3,10,30000,34500,30
8a858f54589736f40158a1b8a006728a,10,30000,34500,30
8a858f585cf9d48b015cfa1942b1293e,2,10000,13000,30
8a858f615623747d015626ce7f865d2e,3,20000,22250,15
8a858f6f57d2acb50157dca4f81540e2,2,10000,13000,30
8a858f7d5cf9aef9015d0a60d4053a31,2,10000,11500,15
8a858f9157f7b9670157fb3f27a779e5,10,40000,44000,30
8a858f985bee01cb015bf160e3ef4c1d,3,10000,13000,30
8a858f9e5a41dfd7015a41f7b0ae1759,7,10000,11500,15
8a858fa1590804320159088fd2fa1824,10,30000,34500,30
8a858fa5552add5d0155304f5f3f0bb3,9,30000,34500,30
8a858faf56b7821c0156d1431b3e3d26,8,15000,17250,30
8a858fb75cf4b2bd015cf799030e73c9,2,10000,13000,30
8a858fc259d7378a0159d9505282320d,9,30000,34500,30
8a858fcd56b9f22c0156c2fc17763dcc,13,50000,55000,60
8a858fd4597cf42201597eded8940f3b,3,10000,13000,30
8a858fdb5d19348a015d195225d8074b,2,10000,13000,30
8a858fe65675195a0156766ebdb042c8,14,10000,13000,30
8a858ff85bd93919015be27b9f421e8b,9,30000,34500,30
8a858f6e5a951fc2015a9e8c2e4f4436,5,20000,24500,30
8a858f74584a54aa015862440ad90e4d,10,30000,39000,60
8a858f7e5c69a6e3015c73634ec272f6,2,10000,13000,30
8a858f8d56e0c3a70156fe8e28c92bae,11,20000,22000,30
8a858f9d565c00590156663342c463d5,6,20000,24500,30
8a858fa057e2a0a50157e87651495c74,7,20000,24500,30
8a858fa257d8223c0157e6678b8a1e8b,12,40000,48000,60
8a858faf56b7821c0156c324964a1968,10,30000,39000,60
8a858fba5cd5feee015cdbba6b9d564b,2,10000,11500,15
8a858fc25c172499015c17f4bce4345a,3,10000,13000,30
8a858fd55b1aae2e015b1bc0d49773ae,4,20000,24500,30
8a858fd85b685607015b783fe1212f10,5,20000,24500,30
8a858fed5a28bf0e015a2f0aa63f38d9,5,10000,11500,15
8a858ff85bd93919015bdab43d435d04,3,10000,13000,30
8a8588235375c27f01538446e3214790,14,15000,16500,30
8a8588c7541e2f4b015432ff754e0971,3,10000,11500,15
8a8588fd53c244bc0153cb1b1c2c6cec,12,40000,44000,30
